symbol_id,abb_zhname,name,registration,industry,tax_ID,found,listing,abb_enname,website,currency,par_value,description,type,enname
2527,宏璟,宏璟建設股份有限公司,,14.0,22344508,1986-12-19,1995-03-06,Hung Ching,http://www.asehcc.com.tw,TWD,10.0,,,
2528,皇普,皇普建設股份有限公司,,14.0,81271967,1985-01-17,1995-03-10,CROWELL,http://crowell.com.tw,TWD,10.0,,,
2530,華建,大華建設股份有限公司,,14.0,11059409,1960-12-28,1995-10-12,DELPHA,https://www.delpha.com.tw,TWD,10.0,,,
2534,宏盛,宏盛建設股份有限公司,,14.0,22221180,1986-07-09,1996-02-12,HSC,http://www.hsc.com.tw,TWD,10.0,,,
2535,達欣工,達欣工程股份有限公司,,14.0,18997007,1967-02-13,1996-03-11,DA-CIN,https://www.dacin.com.tw,TWD,10.0,,,
2536,宏普,宏普建設股份有限公司,,14.0,23113054,1988-10-05,1996-03-14,Hong Pu,https://www.hong-pu.com.tw,TWD,10.0,,,
2537,聯上發,聯上開發股份有限公司,,14.0,22659295,1987-08-19,1996-09-06,WE & WIN,https://www.5v.com.tw,TWD,10.0,,,
2538,基泰,基泰建設股份有限公司,,14.0,12251662,1979-11-07,1996-11-01,KeeTai,https://www.keetai.com.tw,TWD,10.0,,,
2539,櫻花建,櫻花建設股份有限公司,,14.0,22491640,1987-05-02,1997-07-16,SAKURAD,https://www.sakurad.com.tw,TWD,10.0,,,
2540,愛山林,愛山林建設開發股份有限公司,,14.0,22190686,1986-09-06,1989-12-26,JSL,http://www.isanlin.com.tw/test/file.asp,TWD,10.0,,,
2542,興富發,興富發建設股份有限公司,,14.0,12305479,1980-01-23,1999-05-03,Highwealth,http://www.highwealth.com.tw/,TWD,10.0,,,
2543,皇昌,皇昌營造股份有限公司,,14.0,34342717,1981-02-16,1999-10-15,HWANG CHANG,https://www.hcgc.com.tw,TWD,10.0,,,
2545,皇翔,皇翔建設股份有限公司,,14.0,86379024,1991-12-06,2000-09-11,HUANG HSIANG,https://www.hhe.com.tw,TWD,10.0,,,
2546,根基,根基營造股份有限公司,,14.0,43876760,1982-04-13,2000-09-11,KEDGE,http://www.kedge.com.tw,TWD,10.0,,,
2547,日勝生,日勝生活科技股份有限公司,,14.0,12373243,1982-03-26,2000-12-22,RADIUM,http://www.radium.com.tw,TWD,10.0,,,
2548,華固,華固建設股份有限公司,,14.0,23358846,1989-04-06,2002-08-26,HUAKU　　,https://www.huaku.com.tw,TWD,10.0,,,
2597,潤弘,潤弘精密工程事業股份有限公司,,14.0,66394146,1975-11-03,2010-03-26,REC,https://www.rtc.com.tw/index.aspx,TWD,10.0,,,
2601,益航,益航股份有限公司,,18.0,03353007,1963-10-08,1965-11-04,FSC,https://www.firsteam.com.tw,TWD,10.0,,,
2603,長榮,長榮海運股份有限公司,,15.0,11337775,1968-09-25,1987-09-21,EMC,https://www.evergreen-marine.com,TWD,10.0,,,
2605,新興,新興航運股份有限公司,,15.0,11812103,1968-02-27,1989-12-08,SNC,http://www.snc.com.tw/,TWD,10.0,,,
2606,裕民,裕民航運股份有限公司,,15.0,47067419,1968-08-29,1990-12-08,U-MING,http://www.uming.com.tw,TWD,10.0,,,
2607,榮運,長榮國際儲運股份有限公司,,15.0,04406559,1973-10-05,1990-12-14,EITC,https://www.evergreen-eitc.com.tw,TWD,10.0,,,
2608,嘉里大榮,嘉里大榮物流股份有限公司,,15.0,51015548,1959-12-21,1990-12-20,Kerry TJ,http://www.kerrytj.com,TWD,10.0,,,
2609,陽明,陽明海運股份有限公司,,15.0,04200199,1972-12-29,1992-04-20,YMTC,http://www.yangming.com/,TWD,10.0,,,
2610,華航,中華航空股份有限公司,,15.0,11145904,1959-09-07,1993-02-26,CAL,http://www.china-airlines.com,TWD,10.0,,,
2611,志信,志信國際股份有限公司,,15.0,33853232,1973-11-15,1993-10-28,TSI,https://www.tsgroup.com.tw,TWD,10.0,,,
2612,中航,中國航運股份有限公司,,15.0,43778070,1978-01-31,1994-10-20,CMT,http://www.cmt.tw,TWD,10.0,,,
2613,中櫃,中國貨櫃運輸股份有限公司,,15.0,39014517,1969-11-27,1995-01-20,CCTC,http://www.cctcorp.com.tw,TWD,10.0,,,
2614,東森,東森國際股份有限公司,,18.0,04964250,1975-05-14,1995-09-23,EMIC,http://www.emic.com.tw,TWD,10.0,,,
2615,萬海,萬海航運股份有限公司,,15.0,11395000,1965-02-24,1996-05-16,WANHAI,https://www.wanhai.com.tw,TWD,10.0,,,
2616,山隆,山隆通運股份有限公司,,23.0,33983853,1976-04-06,1997-11-08,SLC,https://www.slc.com.tw,TWD,10.0,,,
2617,台航,台灣航業股份有限公司,,15.0,03564713,1946-07-01,1998-06-24,TNC,http://www.taiwanline.com.tw,TWD,10.0,,,
2618,長榮航,長榮航空股份有限公司,,15.0,23225229,1989-04-07,2001-09-17,EVAAIR,https://www.evaair.com,TWD,10.0,,,
2630,亞航,亞洲航空股份有限公司,,15.0,11381701,1955-01-19,2018-02-22,AACL　　,http://www.airasia.com.tw,TWD,10.0,,,
2633,台灣高鐵,台灣高速鐵路股份有限公司,,15.0,16446274,1998-05-11,2016-10-27,THSRC,https://www.thsrc.com.tw,TWD,10.0,,,
2634,漢翔,漢翔航空工業股份有限公司,,15.0,97160544,1996-07-01,2014-08-25,AIDC　　,https://www.aidc.com.tw,TWD,10.0,,,
2636,台驊投控,台驊國際投資控股股份有限公司,,15.0,22358734,1987-02-04,2016-12-22,T3EX,https://www.t3ex-group.com,TWD,10.0,,,
2637,慧洋-KY,慧洋海運股份有限公司,KY 開曼群島                                                    ,15.0,25637751,2008-10-21,2010-12-01,WISDOM,https://www.wisdomlines.com.tw,TWD,10.0,,,
2642,宅配通,台灣宅配通股份有限公司,,15.0,70624227,1999-09-10,2013-12-12,Pelican,http://www.e-can.com.tw,TWD,10.0,,,
2701,萬企,萬華企業股份有限公司,,16.0,15415013,1958-02-26,1965-03-22,WANHWA,https://www.wanhwa.com.tw,TWD,10.0,,,
2702,華園,華園飯店股份有限公司,,16.0,75560601,1959-07-29,1965-02-14,HG,https://www.hotelhg.com.tw,TWD,10.0,,,
2704,國賓,國賓大飯店股份有限公司,,16.0,11636802,1962-12-01,1982-11-10,AMBH,https://www.ambassador-hotels.com,TWD,10.0,,,
2705,六福,六福開發股份有限公司,,16.0,11081274,1968-01-27,1988-12-24,LEOFOO,http://www.leofoo.com.tw,TWD,10.0,,,
2706,第一店,第一華僑大飯店股份有限公司,,16.0,11587957,1968-09-27,1991-06-25,FIRST HOTEL,https://twfirsthotel.com.tw,TWD,10.0,,,
2707,晶華,晶華國際酒店股份有限公司,,16.0,04268726,1976-07-07,1998-03-09,GFRT,https://www.silkshotelgroup.com/tw/,TWD,10.0,,,
2712,遠雄來,遠雄悅來大飯店股份有限公司,,16.0,23986016,1991-01-15,2013-12-03,FGH,http://www.farglory-hotel.com.tw,TWD,10.0,,,
2722,夏都,夏都國際開發股份有限公司,,16.0,89434676,1995-09-27,2012-03-14,Chateau,https://www.chateau-hotels.com.tw,TWD,10.0,,,
2723,美食-KY,開曼美食達人股份有限公司,KY 開曼群島                                                    ,16.0,39682101,2008-09-26,2010-11-22,Gourmet,http://www.85cafe.com,TWD,10.0,,,
2727,王品,王品餐飲股份有限公司,,16.0,84630426,1993-12-07,2012-03-06,WOWPRIME,http://www.wowprime.com,TWD,10.0,,,
2731,雄獅,雄獅旅行社股份有限公司,,16.0,04655091,1977-06-09,2013-09-24,Liontravel,http://www.liontravel.com,TWD,10.0,,,
2739,寒舍,寒舍餐旅管理顧問股份有限公司,,16.0,70471881,2000-01-17,2016-05-19,My Humble House,http://www.mhh-group.com,TWD,10.0,,,
2748,雲品,雲品國際酒店股份有限公司,,16.0,54023418,2012-11-22,2016-11-23,FDC,http://www.fdc-i.com/,TWD,10.0,,,
2801,彰銀,彰化商業銀行股份有限公司,,17.0,51811609,1950-07-01,1962-02-15,CHANG HWA BANK,https://www.bankchb.com,TWD,10.0,,,
2809,京城銀,京城商業銀行股份有限公司,,17.0,68921101,1951-07-11,1983-07-20,KTB,https://www.ktb.com.tw,TWD,10.0,,,
2812,台中銀,台中商業銀行股份有限公司,,17.0,51816908,1953-08-26,1984-05-15,T.C.C.B.,http://www.tcbbank.com.tw,TWD,10.0,,,
2816,旺旺保,旺旺友聯產物保險股份有限公司,,17.0,03110001,1963-02-19,1992-05-05,UNION INS.,http://www.wwunion.com/,TWD,10.0,,,
2820,華票,中華票券金融股份有限公司,,17.0,12198359,1978-12-01,1994-10-26,CBF,http://www.cbf.com.tw,TWD,10.0,,,
2823,中壽,中國人壽保險股份有限公司,,17.0,03434016,1963-04-25,1995-02-08,CHINA LIFE,http://www.chinalife.com.tw,TWD,10.0,,,
2832,台產,台灣產物保險股份有限公司,,17.0,03557115,1948-03-12,1997-09-30,TFMI,https://www.tfmi.com.tw,TWD,10.0,,,
2834,臺企銀,臺灣中小企業銀行股份有限公司,,17.0,03793407,1950-09-23,1998-01-03,TBB,http://www.tbb.com.tw,TWD,10.0,,,
2836,高雄銀,高雄銀行股份有限公司,,17.0,79854797,1982-01-13,1998-05-18,B.O.K,https://www.bok.com.tw/,TWD,10.0,,,
2836A,高雄銀甲特,,,,,,,,,,,,,
2838,聯邦銀,聯邦商業銀行股份有限公司,,17.0,86380802,1991-12-31,1998-06-29,UBOT,https://www.ubot.com.tw,TWD,10.0,,,
2838A,聯邦銀甲特,,,,,,,,,,,,,
2841,台開,台灣土地開發股份有限公司,,14.0,03701104,1964-06-30,1999-01-08,TLDC,http://www.tldc.com.tw,TWD,10.0,,,
2845,遠東銀,遠東國際商業銀行股份有限公司,,17.0,86517096,1992-01-11,1998-11-27,FEIB,http://www.feib.com.tw,TWD,10.0,,,
2849,安泰銀,安泰商業銀行股份有限公司,,17.0,86928561,1993-01-14,1999-09-27,EnTie Bank,http://www.entiebank.com.tw,TWD,10.0,,,
2850,新產,新光產物保險股份有限公司,,17.0,03458403,1963-04-26,2000-05-22,SK Insurance,https://www.skinsurance.com.tw,TWD,10.0,,,
2851,中再保,中央再保險股份有限公司,,17.0,11081991,1968-06-12,2000-07-06,Central Re,http://www.centralre.com,TWD,10.0,,,
2852,第一保,第一產物保險股份有限公司,,17.0,03359109,1962-09-04,2000-11-28,FIRST INS,https://http//www.firstins.com.tw,TWD,10.0,,,
2855,統一證,統一綜合證券股份有限公司,,17.0,23218183,1988-12-17,2002-09-16,PSC,https://www.pscnet.com.tw/,TWD,10.0,,,
2867,三商壽,三商美邦人壽保險股份有限公司,,17.0,84443471,1993-06-12,2012-12-18,Mercuries Life,https://www.mli.com.tw　　,TWD,10.0,,,
2880,華南金,華南金融控股股份有限公司,,17.0,70826764,2001-12-19,2001-12-19,HNFHC,https://www.hnfhc.com.tw,TWD,10.0,,,
2881,富邦金,富邦金融控股股份有限公司,,17.0,03374805,2001-12-19,2001-12-19,Fubon Financial,https://www.fubon.com,TWD,10.0,,,
2881A,富邦特,,,,,,,,,,,,,
2881B,富邦金乙特,,,,,,,,,,,,,
2882,國泰金,國泰金融控股股份有限公司,,17.0,70827406,2001-12-31,2001-12-31,CATHAY HOLDINGS,https://www.cathayholdings.com,TWD,10.0,,,
2882A,國泰特,,,,,,,,,,,,,
2882B,國泰金乙特,,,,,,,,,,,,,
2883,開發金,中華開發金融控股股份有限公司,,17.0,70827383,2001-12-28,2001-12-28,CDF,https://www.cdibh.com,TWD,10.0,,,
2884,玉山金,玉山金融控股股份有限公司,,17.0,70796305,2002-01-28,2002-01-28,E.S.F.H,http://www.esunfhc.com.tw,TWD,10.0,,,
2885,元大金,元大金融控股股份有限公司,,17.0,70796749,2002-02-04,2002-02-04,Yuanta Group,http://www.yuanta.com,TWD,10.0,,,
2886,兆豐金,兆豐金融控股股份有限公司,,17.0,70796754,2002-02-04,2002-02-04,MEGA FHC,https://www.megaholdings.com.tw,TWD,10.0,,,
2887,台新金,台新金融控股股份有限公司,,17.0,80328055,2002-02-18,2002-02-18,TaishinHoldings,https://www.taishinholdings.com.tw/tsh/,TWD,10.0,,,
2887E,台新戊特,,,,,,,,,,,,,
2887F,台新戊特二,,,,,,,,,,,,,
2888,新光金,新光金融控股股份有限公司,,17.0,80328219,2002-02-19,2002-02-19,SKFH,https://www.skfh.com.tw,TWD,10.0,,,
2888A,新光金甲特,,,,,,,,,,,,,
2888B,新光金乙特,,,,,,,,,,,,,
2889,國票金,國票金融控股股份有限公司,,17.0,80330257,2002-03-26,2002-03-26,IBF,https://www.ibf.com.tw,TWD,10.0,,,
2890,永豐金,永豐金融控股股份有限公司,,17.0,80333183,2002-05-09,2002-05-09,SINOPACHOLDINGS,http://www.sinopac.com,TWD,10.0,,,
2891,中信金,中國信託金融控股股份有限公司,,17.0,80333992,2002-05-17,2002-05-17,CTBC HOLDING,http://www.ctbcholding.com/,TWD,10.0,,,
2891B,中信金乙特,,,,,,,,,,,,,
2891C,中信金丙特,,,,,,,,,,,,,
2892,第一金,第一金融控股股份有限公司,,17.0,80351999,2003-01-02,2003-01-02,FFHC,https://www.firstholding.com.tw,TWD,10.0,,,
2897,王道銀行,王道商業銀行股份有限公司,,17.0,70745361,1999-07-27,2017-05-05,O-Bank,https://www.o-bank.com,TWD,10.0,,,
2897A,王道銀甲特,,,,,,,,,,,,,
2901,欣欣,欣欣大眾市場股份有限公司,,18.0,11364230,1971-04-15,1976-05-07,SHIN SHIN,https://www.shinshinltd.com.tw,TWD,10.0,,,
2903,遠百,遠東百貨股份有限公司,,18.0,03521905,1967-08-31,1978-10-11,FEDS,http://www.feds.com.tw,TWD,10.0,,,
2904,匯僑,匯僑股份有限公司,,20.0,12195466,1978-10-11,1983-01-05,POCS,http://www.pocs.com.tw,TWD,10.0,,,
2905,三商,三商投資控股股份有限公司,,18.0,11052709,1965-02-19,1988-09-19,MERCURIES,http://www.mercuries.com.tw,TWD,10.0,,,
2906,高林,高林實業股份有限公司,,18.0,11547230,1969-05-05,1989-12-26,Collins,https://www.collins.com.tw,TWD,10.0,,,
2908,特力,特力股份有限公司,,18.0,20795246,1978-08-10,1993-02-18,Test Rite,https://www.testritegroup.com,TWD,10.0,,,
2910,統領,統領百貨股份有限公司,,18.0,20937863,1982-08-18,1996-12-30,TONLIN,https://WWW.tonlin.com.tw,TWD,10.0,,,
2911,麗嬰房,麗嬰房股份有限公司,,18.0,04377371,1973-06-18,1997-01-18,Les enphants,http://www.enphants.com/c/index.php,TWD,10.0,,,
2912,統一超,統一超商股份有限公司,,18.0,22555003,1987-06-10,1997-08-22,PCSC,http://www.7-11.com.tw,TWD,10.0,,,
2913,農林,台灣農林股份有限公司,,18.0,07525207,1950-06-15,1962-02-09,TTC,http://www.ttch.com.tw,TWD,10.0,,,
2915,潤泰全,潤泰全球股份有限公司,,18.0,14053007,1976-01-14,1977-07-20,RUENTEX IND.LTD,https://www.ruentex.com.tw,TWD,10.0,,,
2923,鼎固-KY,鼎固控股有限公司,KY 開曼群島                                                    ,14.0,31896684,2007-12-05,2012-12-07,Sino Horizon,http://www.sinohorizon.cn/,TWD,10.0,,,
2929,淘帝-KY,淘帝國際控股有限公司,KY 開曼群島                                                    ,18.0,54381224,2012-10-03,2013-12-30,TOPBI,http://www.topbi.com.tw,TWD,10.0,,,
2936,客思達-KY,客思達股份有限公司,KY 開曼群島                                                    ,18.0,47585813,2013-08-22,2016-09-26,COASTER,http://www.coasterinternational.com/,TWD,10.0,,,
2939,凱羿-KY,凱羿國際集團股份有限公司,KY 開曼群島                                                    ,18.0,72768516,2015-05-28,2018-01-11,KE,https://www.kayeetv.com,TWD,10.0,,,
3002,歐格,歐格電子工業股份有限公司,,25.0,31306250,1983-08-01,2002-01-23,AHOKU,http://www.ahoku.com.tw,TWD,10.0,,,
3003,健和興,健和興端子股份有限公司,,28.0,59276051,1978-02-10,2002-02-19,KST,http://www.ksterminals.com.tw,TWD,10.0,,,
3004,豐達科,豐達科技股份有限公司(原宏達),,10.0,16095404,1997-10-14,2002-02-25,NAFCO,http://www.nafco.com.tw,TWD,10.0,,,
3005,神基,神基科技股份有限公司,,25.0,22099532,1989-10-05,2002-02-25,Getac,http://www.getacgroup.com,TWD,10.0,,,
3006,晶豪科,晶豪科技股份有限公司,,24.0,16130280,1998-06-02,2002-03-04,ESMT,https://www.esmt.com.tw,TWD,10.0,,,
3008,大立光,大立光電股份有限公司,,26.0,22480876,1987-04-17,2002-03-11,LARGAN,https://www.largan.com.tw,TWD,10.0,,,
3010,華立,華立企業股份有限公司,,29.0,75514419,1968-10-01,2002-07-22,WAH LEE,http://www.wahlee.com,TWD,10.0,,,
3011,今皓,今皓實業股份有限公司,,28.0,20950226,1983-01-11,2002-07-22,JH,https://www.jh.com.tw,TWD,10.0,,,
3013,晟銘電,晟銘電子科技股份有限公司,,25.0,04777186,1976-06-17,2002-09-16,UNEEC,http://www.uneec.com/,TWD,10.0,,,
3014,聯陽,聯陽半導體股份有限公司,,24.0,84149717,1996-05-29,2002-10-29,ITE,https://www.ite.com.tw,TWD,10.0,,,
3015,全漢,全漢企業股份有限公司,,28.0,84239055,1993-04-15,2002-10-16,FSP,https://www.fsp-group.com,TWD,10.0,,,
3016,嘉晶,嘉晶電子股份有限公司,,24.0,16130388,1998-11-09,2002-12-24,EPi,https://www.epi.episil.com,TWD,10.0,,,
3017,奇鋐,奇鋐科技股份有限公司,,25.0,86427715,1991-12-17,2002-09-27,AVC,http://www.avc.co,TWD,10.0,,,
3018,同開,同開科技工程股份有限公司,,31.0,96924451,1996-01-05,2002-08-26,TUNG KAI　　,https://www.tkte.com.tw,TWD,10.0,,,
3019,亞光,亞洲光學股份有限公司,,26.0,55921894,1980-10-09,2002-08-26,ASIA　　,https://www.asia-optical.com,TWD,10.0,,,
3021,鴻名,鴻名企業股份有限公司,,28.0,84274833,1993-05-25,2002-08-26,WELLTEND　　,https://www.welltend.com.tw,TWD,10.0,,,
3022,威強電,威強電工業電腦股份有限公司,,25.0,97445303,1997-04-17,2002-08-26,IEI,https://www.ieiworld.com/,TWD,10.0,,,
3023,信邦,信邦電子股份有限公司,,28.0,23542766,1989-12-06,2002-08-26,SINBON,https://www.sinbon.com,TWD,10.0,,,
3024,憶聲,憶聲電子股份有限公司,,26.0,44955117,1976-07-21,2002-08-26,ACTION,https://WWW.ACTION.COM.TW,TWD,10.0,,,
3025,星通,星通資訊股份有限公司,,27.0,22099863,1991-12-03,2002-08-26,LOOP,https://www.looptelecom.com,TWD,10.0,,,
3026,禾伸堂,禾伸堂企業股份有限公司,,28.0,20891326,1981-06-01,2002-08-26,HOLY STONE　,http://www.holystone.com.tw,TWD,10.0,,,
3027,盛達,盛達電業股份有限公司,,27.0,33659498,1973-03-26,2002-08-26,BILLION,http://www.billion.com,TWD,10.0,,,
3028,增你強,增你強股份有限公司,,29.0,12401698,1982-10-06,2002-08-26,ZENITRON,https://www.zenitron.com.tw,TWD,10.0,,,
3029,零壹,零壹科技股份有限公司,,30.0,30922431,1980-06-27,2002-08-26,ZERO ONE 　　,https://www.zerone.com.tw,TWD,10.0,,,
3030,德律,德律科技股份有限公司,,31.0,23292535,1989-04-10,2002-10-29,TRI　,http://www.tri.com.tw,TWD,10.0,,,
3031,佰鴻,佰鴻工業股份有限公司,,26.0,34452164,1981-06-01,2002-08-26,BRIGHT　,https://www.brtled.com,TWD,10.0,,,
3032,偉訓,偉訓科技股份有限公司,,28.0,69577160,1979-02-16,2002-08-26,COMPUCASE　　,http://www.hec-group.com.tw,TWD,10.0,,,
3033,威健,威健實業股份有限公司,,29.0,04648938,1977-01-20,2002-08-26,Weikeng,https://www.weikeng.com.tw,TWD,10.0,,,
3034,聯詠,聯詠科技股份有限公司,,24.0,84149955,1997-05-28,2002-08-26,NOVATEK　,https://www.novatek.com.tw,TWD,10.0,,,
3035,智原,智原科技股份有限公司,,24.0,84149060,1993-06-10,2002-08-26,Faraday　,https://www.faraday-tech.com,TWD,10.0,,,
3036,文曄,文曄科技股份有限公司,,29.0,84498860,1993-12-23,2002-08-26,WT　,http://www.wtmec.com,TWD,10.0,,,
3036A,文曄甲特,,,,,,,,,,,,,
3037,欣興,欣興電子股份有限公司,,28.0,23535435,1990-01-25,2002-08-26,UNIMICRON,https://www.unimicron.com,TWD,10.0,,,
3038,全台,全台晶像股份有限公司,,26.0,89261652,1994-09-23,2002-08-26,EDT,https://www.edtc.com,TWD,10.0,,,
3040,遠見,遠見科技股份有限公司,,20.0,22050221,1986-05-15,2002-08-26,G.V.,http://www.gv.com.tw,TWD,10.0,,,
3041,揚智,揚智科技股份有限公司,,24.0,84149054,1993-06-10,2002-08-26,ALi,https://www.alitech.com,TWD,10.0,,,
3042,晶技,台灣晶技股份有限公司,,28.0,21204867,1983-12-28,2002-08-26,TXC,https://www.txccorp.com,TWD,10.0,,,
3043,科風,科風股份有限公司,,31.0,22485794,1987-04-24,2002-08-26,PCM,https://WWW.PCMUPS.COM.TW,TWD,10.0,,,
3044,健鼎,健鼎科技股份有限公司,,28.0,86379707,1991-12-16,2002-08-26,Tripod,https://www.tripod-tech.com,TWD,10.0,,,
3045,台灣大,台灣大哥大股份有限公司,,27.0,97176270,1997-02-25,2002-08-26,TWM,https://www.taiwanmobile.com,TWD,10.0,,,
3046,建碁,建碁股份有限公司,,25.0,97306457,1996-12-21,2002-08-26,AOPEN,https://www.aopen.com,TWD,10.0,,,
3047,訊舟,訊舟科技股份有限公司,,27.0,22164580,1986-06-28,2002-08-26,EDIMAX　,http://www.edimax.com.tw,TWD,10.0,,,
3048,益登,益登科技股份有限公司,,29.0,97099302,1996-07-11,2002-10-01,EDOM,https://www.edomtech.com,TWD,10.0,,,
3049,和鑫,和鑫光電股份有限公司,,26.0,70750217,1999-09-18,2002-09-27,HannsTouch,http://www.hannstouch.com,TWD,10.0,,,
3050,鈺德,鈺德科技股份有限公司,,26.0,84785413,1994-05-19,2002-10-29,U-TECH,http://www.utechmedia.com.tw,TWD,10.0,,,
3051,力特,力特光電科技股份有限公司,,26.0,16439169,1998-03-03,2002-10-28,Optimax,http://www. optimax.com.tw,TWD,10.0,,,
3052,夆典,夆典科技開發股份有限公司,,14.0,20730758,1976-08-09,1995-11-25,APEX,https://www.apexgrp.com.tw,TWD,10.0,,,
3054,立萬利,立萬利創新股份有限公司,,24.0,86143822,1991-06-14,2002-11-18,LIWANLI,https://www.liwanli.com.tw,TWD,10.0,,,
3055,蔚華科,蔚華科技股份有限公司,,29.0,22729784,1987-12-11,2002-12-12,Spirox Corp.,https://www.spirox.com.tw,TWD,10.0,,,
3056,總太,總太地產開發股份有限公司,,14.0,16264908,1997-11-10,2003-03-03,Zongtai　,http://zte.zongtai.com.tw/,TWD,10.0,,,
3057,喬鼎,喬鼎資訊股份有限公司,,25.0,22099738,1991-02-27,2002-12-18,Promise　　,https://www.promise.com.tw,TWD,10.0,,,
3058,立德,立德電子股份有限公司,,28.0,38019280,1970-03-04,2002-12-09,LEI　　,https://www.lei.com.tw,TWD,10.0,,,
